utc_timestamp,cet_cest_timestamp,AT_load_actual_entsoe_transparency,AT_load_forecast_entsoe_transparency,AT_solar_generation_actual,AT_wind_onshore_generation_actual
2017-02-18T03:00:00Z,2017-02-18T04:00:00+0100,6161.2,6534.78,0,556.18
2017-02-18T03:15:00Z,2017-02-18T04:15:00+0100,6146.4,6545.57,0,617.82
2017-02-18T03:30:00Z,2017-02-18T04:30:00+0100,6166.8,6557.59,0,661.35
2017-02-18T03:45:00Z,2017-02-18T04:45:00+0100,6232,6590.42,0,692.85
2017-02-18T04:00:00Z,2017-02-18T05:00:00+0100,6295.2,6772.05,0,714.08
2017-02-18T04:15:00Z,2017-02-18T05:15:00+0100,6393.6,6822.49,0,749.92
2017-02-18T04:30:00Z,2017-02-18T05:30:00+0100,6442.8,6857.24,0,758.74
2017-02-18T04:45:00Z,2017-02-18T05:45:00+0100,6532.4,6918.11,0,754.95
2017-02-18T05:00:00Z,2017-02-18T06:00:00+0100,6565.6,7148.43,0,727.28
2017-02-18T05:15:00Z,2017-02-18T06:15:00+0100,6693.6,7247.23,0,741.74
2017-02-18T05:30:00Z,2017-02-18T06:30:00+0100,6833.6,7321.94,0,765.53
2017-02-18T05:45:00Z,2017-02-18T06:45:00+0100,6938.4,7417.2,0.1,740.69
2017-02-18T06:00:00Z,2017-02-18T07:00:00+0100,7163.6,7825.27,10.71,766.9
2017-02-18T06:15:00Z,2017-02-18T07:15:00+0100,7290.8,7907.26,14.69,784.21
2017-02-18T06:30:00Z,2017-02-18T07:30:00+0100,7441.6,7954.34,19.05,794.51
2017-02-18T06:45:00Z,2017-02-18T07:45:00+0100,7602,8022.82,23.49,791.61
2017-02-18T07:00:00Z,2017-02-18T08:00:00+0100,7736.4,8238.78,38.03,892.19
2017-02-18T07:15:00Z,2017-02-18T08:15:00+0100,7830.4,8290.97,52.8,920.08
2017-02-18T07:30:00Z,2017-02-18T08:30:00+0100,7927.2,8334.99,68.05,898.06
2017-02-18T07:45:00Z,2017-02-18T08:45:00+0100,8057.6,8381.34,83.69,831.56
2017-02-18T08:00:00Z,2017-02-18T09:00:00+0100,8097.6,8513.97,101.62,787.91
2017-02-18T08:15:00Z,2017-02-18T09:15:00+0100,8156.8,8534.8,120.24,739.5
2017-02-18T08:30:00Z,2017-02-18T09:30:00+0100,8214,8568.52,139.08,724.15
2017-02-18T08:45:00Z,2017-02-18T09:45:00+0100,8230.8,8581.35,157.53,724.24
2017-02-18T09:00:00Z,2017-02-18T10:00:00+0100,8281.2,8584.26,174.4,696.47
2017-02-18T09:15:00Z,2017-02-18T10:15:00+0100,8352.8,8573.09,190.27,655.71
2017-02-18T09:30:00Z,2017-02-18T10:30:00+0100,8351.2,8598.27,206.27,680.49
2017-02-18T09:45:00Z,2017-02-18T10:45:00+0100,8370,8616.99,222.56,710.26
2017-02-18T10:00:00Z,2017-02-18T11:00:00+0100,8390.4,8591.14,237.32,763.6
2017-02-18T10:15:00Z,2017-02-18T11:15:00+0100,8453.6,8585.97,251.46,829.55
2017-02-18T10:30:00Z,2017-02-18T11:30:00+0100,8444.4,8586.15,265.28,864.33
2017-02-18T10:45:00Z,2017-02-18T11:45:00+0100,8382.4,8584.3,278.69,855.8
2017-02-18T11:00:00Z,2017-02-18T12:00:00+0100,8288,8422.62,282.92,831.61
2017-02-18T11:15:00Z,2017-02-18T12:15:00+0100,8217.2,8360.71,286.05,827.77
2017-02-18T11:30:00Z,2017-02-18T12:30:00+0100,8091.2,8331.55,288.84,798.2
2017-02-18T11:45:00Z,2017-02-18T12:45:00+0100,8046,8304.48,291.76,762.93
2017-02-18T12:00:00Z,2017-02-18T13:00:00+0100,8163.6,8178.6,288.53,731.22
2017-02-18T12:15:00Z,2017-02-18T13:15:00+0100,8100,8139.1,284.7,668.37
2017-02-18T12:30:00Z,2017-02-18T13:30:00+0100,8050.8,8122.51,280.89,692.68
2017-02-18T12:45:00Z,2017-02-18T13:45:00+0100,7963.6,8085.89,277.11,645.43
2017-02-18T13:00:00Z,2017-02-18T14:00:00+0100,7979.6,8042.58,260.82,609.18
2017-02-18T13:15:00Z,2017-02-18T14:15:00+0100,7934.8,8020.14,243.9,583.58
2017-02-18T13:30:00Z,2017-02-18T14:30:00+0100,7983.2,8024.1,226.32,560.77
2017-02-18T13:45:00Z,2017-02-18T14:45:00+0100,7913.6,8001.34,209,562.66
2017-02-18T14:00:00Z,2017-02-18T15:00:00+0100,7914.8,8060.73,190.82,568.58
2017-02-18T14:15:00Z,2017-02-18T15:15:00+0100,7880.8,8051.37,172.01,560.11
2017-02-18T14:30:00Z,2017-02-18T15:30:00+0100,7899.6,8045.87,152.88,582.92
2017-02-18T14:45:00Z,2017-02-18T15:45:00+0100,7888.8,8059.1,133.84,561.91
2017-02-18T15:00:00Z,2017-02-18T16:00:00+0100,7791.6,8209.54,113.91,551.98
2017-02-18T15:15:00Z,2017-02-18T16:15:00+0100,7784.8,8227.99,94.01,550.24
2017-02-18T15:30:00Z,2017-02-18T16:30:00+0100,7814,8261.78,74.71,521.97
2017-02-18T15:45:00Z,2017-02-18T16:45:00+0100,7912.4,8332.73,55.78,477.68
2017-02-18T16:00:00Z,2017-02-18T17:00:00+0100,7957.6,8555.62,43.43,442.2
2017-02-18T16:15:00Z,2017-02-18T17:15:00+0100,8089.2,8593.83,32,434.15
2017-02-18T16:30:00Z,2017-02-18T17:30:00+0100,8255.6,8607.73,20.82,417.48
2017-02-18T16:45:00Z,2017-02-18T17:45:00+0100,8393.6,8647.68,10.1,386.89
2017-02-18T17:00:00Z,2017-02-18T18:00:00+0100,8492.8,8731.38,9.5,377.77
2017-02-18T17:15:00Z,2017-02-18T18:15:00+0100,8409.2,8691.58,8.9,395.28
2017-02-18T17:30:00Z,2017-02-18T18:30:00+0100,8360.8,8647.26,8.3,409.23
2017-02-18T17:45:00Z,2017-02-18T18:45:00+0100,8249.6,8610.94,7.55,399.62
2017-02-18T18:00:00Z,2017-02-18T19:00:00+0100,8006.4,8371.44,0.1,383.42
2017-02-18T18:15:00Z,2017-02-18T19:15:00+0100,7942,8319.16,0,376.01
2017-02-18T18:30:00Z,2017-02-18T19:30:00+0100,7841.2,8285.58,0,360.87
2017-02-18T18:45:00Z,2017-02-18T19:45:00+0100,7756.4,8234.66,0,355.97
2017-02-18T19:00:00Z,2017-02-18T20:00:00+0100,7682,7931.94,0,349.69
2017-02-18T19:15:00Z,2017-02-18T20:15:00+0100,7576.8,7851.48,0,305.47
2017-02-18T19:30:00Z,2017-02-18T20:30:00+0100,7526,7830.02,0,299.04
2017-02-18T19:45:00Z,2017-02-18T20:45:00+0100,7438.4,7762.9,0,310.86
2017-02-18T20:00:00Z,2017-02-18T21:00:00+0100,7306,7494.15,0,306.76
2017-02-18T20:15:00Z,2017-02-18T21:15:00+0100,7200,7403.63,0,306.12
2017-02-18T20:30:00Z,2017-02-18T21:30:00+0100,7096,7367.3,0,292.11
2017-02-18T20:45:00Z,2017-02-18T21:45:00+0100,7038.8,7337.04,0,263.45
2017-02-18T21:00:00Z,2017-02-18T22:00:00+0100,7263.2,7472.22,0,243.23
2017-02-18T21:15:00Z,2017-02-18T22:15:00+0100,7294,7436.83,0,250.23
2017-02-18T21:30:00Z,2017-02-18T22:30:00+0100,7151.2,7370.42,0,264.12
2017-02-18T21:45:00Z,2017-02-18T22:45:00+0100,7022.8,7310.46,0,275.77
2017-02-18T22:00:00Z,2017-02-18T23:00:00+0100,6966,7074.37,0,279.45
2017-02-18T22:15:00Z,2017-02-18T23:15:00+0100,6819.2,6969.52,0,270.09
2017-02-18T22:30:00Z,2017-02-18T23:30:00+0100,6716,6905.99,0,255.43
2017-02-18T22:45:00Z,2017-02-18T23:45:00+0100,6609.2,6852.47,0,245.73
2017-02-18T23:00:00Z,2017-02-19T00:00:00+0100,6567.6,6795.91,0,229.46
2017-02-18T23:15:00Z,2017-02-19T00:15:00+0100,6471.2,6638.85,0,219.85
2017-02-18T23:30:00Z,2017-02-19T00:30:00+0100,6384.4,6580.01,0,215.32
2017-02-18T23:45:00Z,2017-02-19T00:45:00+0100,6248.8,6487.42,0,215.64
2017-02-19T00:00:00Z,2017-02-19T01:00:00+0100,6252.8,6331.3,0,213.74
2017-02-19T00:15:00Z,2017-02-19T01:15:00+0100,6151.6,6273.63,0,211.48
2017-02-19T00:30:00Z,2017-02-19T01:30:00+0100,6089.2,6233.83,0,196.44
2017-02-19T00:45:00Z,2017-02-19T01:45:00+0100,6013.6,6199.29,0,173.12
2017-02-19T01:00:00Z,2017-02-19T02:00:00+0100,6118,6168.01,0,162.29
2017-02-19T01:15:00Z,2017-02-19T02:15:00+0100,6079.2,6127.37,0,147.91
2017-02-19T01:30:00Z,2017-02-19T02:30:00+0100,6010,6091.83,0,148.64
2017-02-19T01:45:00Z,2017-02-19T02:45:00+0100,5982,6064.66,0,147.73
2017-02-19T02:00:00Z,2017-02-19T03:00:00+0100,5931.2,5999.55,0,142.45
2017-02-19T02:15:00Z,2017-02-19T03:15:00+0100,5900,5965,0,133.74
2017-02-19T02:30:00Z,2017-02-19T03:30:00+0100,5925.2,5931.41,0,122.19
2017-02-19T02:45:00Z,2017-02-19T03:45:00+0100,5902.4,5919.96,0,99.42
2017-02-19T03:00:00Z,2017-02-19T04:00:00+0100,5882.4,5920.89,0,77.91
2017-02-19T03:15:00Z,2017-02-19T04:15:00+0100,5915.2,5920.14,0,62.7
2017-02-19T03:30:00Z,2017-02-19T04:30:00+0100,5886,5937.66,0,53.83
2017-02-19T03:45:00Z,2017-02-19T04:45:00+0100,5942,5948.28,0,47.7
2017-02-19T04:00:00Z,2017-02-19T05:00:00+0100,6025.6,6098.8,0,46.44
2017-02-19T04:15:00Z,2017-02-19T05:15:00+0100,6050,6115.88,0,41.56
2017-02-19T04:30:00Z,2017-02-19T05:30:00+0100,6090,6120.13,0,36.92
2017-02-19T04:45:00Z,2017-02-19T05:45:00+0100,6097.6,6140.2,0,37.2
2017-02-19T05:00:00Z,2017-02-19T06:00:00+0100,6060.8,6218.4,0,29.74
2017-02-19T05:15:00Z,2017-02-19T06:15:00+0100,6130.8,6254.18,0,21.03
2017-02-19T05:30:00Z,2017-02-19T06:30:00+0100,6258.4,6285.32,0,16.09
2017-02-19T05:45:00Z,2017-02-19T06:45:00+0100,6252.4,6345.57,0.1,14.33
2017-02-19T06:00:00Z,2017-02-19T07:00:00+0100,6584.4,6688.9,11.57,13.16
2017-02-19T06:15:00Z,2017-02-19T07:15:00+0100,6666,6724.79,16.4,12.28
2017-02-19T06:30:00Z,2017-02-19T07:30:00+0100,6796,6747.47,21.62,9.83
2017-02-19T06:45:00Z,2017-02-19T07:45:00+0100,6850.4,6803.99,27.28,7.92
2017-02-19T07:00:00Z,2017-02-19T08:00:00+0100,6934.8,6972.24,45.92,8.78
2017-02-19T07:15:00Z,2017-02-19T08:15:00+0100,7035.6,7044.18,65.4,9.43
2017-02-19T07:30:00Z,2017-02-19T08:30:00+0100,7148.8,7100.98,85.43,12.97
2017-02-19T07:45:00Z,2017-02-19T08:45:00+0100,7216.4,7153.26,105.81,15.96
2017-02-19T08:00:00Z,2017-02-19T09:00:00+0100,7331.2,7306.92,130.84,14.94
2017-02-19T08:15:00Z,2017-02-19T09:15:00+0100,7432.8,7367.69,156.43,13.14
2017-02-19T08:30:00Z,2017-02-19T09:30:00+0100,7458.4,7414.32,182.2,11.15
2017-02-19T08:45:00Z,2017-02-19T09:45:00+0100,7488.8,7448.83,207.52,11.54
2017-02-19T09:00:00Z,2017-02-19T10:00:00+0100,7491.2,7529.26,236.83,10.05
2017-02-19T09:15:00Z,2017-02-19T10:15:00+0100,7519.6,7553.25,264.94,10.24
2017-02-19T09:30:00Z,2017-02-19T10:30:00+0100,7590.4,7609.34,293.18,7.25
2017-02-19T09:45:00Z,2017-02-19T10:45:00+0100,7638.4,7647.76,320.76,4.66
2017-02-19T10:00:00Z,2017-02-19T11:00:00+0100,7620.8,7633.87,342.51,4.1
2017-02-19T10:15:00Z,2017-02-19T11:15:00+0100,7679.2,7634.53,363.79,4.32
2017-02-19T10:30:00Z,2017-02-19T11:30:00+0100,7663.2,7631.48,384.76,4.24
2017-02-19T10:45:00Z,2017-02-19T11:45:00+0100,7564,7609.45,405.21,3.34
2017-02-19T11:00:00Z,2017-02-19T12:00:00+0100,7495.6,7472.53,412.3,3.93
2017-02-19T11:15:00Z,2017-02-19T12:15:00+0100,7404,7404.14,418.76,5.26
2017-02-19T11:30:00Z,2017-02-19T12:30:00+0100,7272.8,7366.24,424.92,7.56
2017-02-19T11:45:00Z,2017-02-19T12:45:00+0100,7216,7324.75,431.57,8.79
2017-02-19T12:00:00Z,2017-02-19T13:00:00+0100,7160,7223.5,422.3,9.08
2017-02-19T12:15:00Z,2017-02-19T13:15:00+0100,7066.4,7180.1,412.16,9.48
2017-02-19T12:30:00Z,2017-02-19T13:30:00+0100,6960.8,7158.41,402,10.55
2017-02-19T12:45:00Z,2017-02-19T13:45:00+0100,6852,7117.5,391.29,12.08
2017-02-19T13:00:00Z,2017-02-19T14:00:00+0100,6858.8,7068.82,369.32,14.91
2017-02-19T13:15:00Z,2017-02-19T14:15:00+0100,6817.2,7031.25,347.08,20.03
2017-02-19T13:30:00Z,2017-02-19T14:30:00+0100,6802.8,6982.75,324.17,25.85
2017-02-19T13:45:00Z,2017-02-19T14:45:00+0100,6756.4,6963.4,301.66,33.12
2017-02-19T14:00:00Z,2017-02-19T15:00:00+0100,6798.8,7025,271.81,30.37
2017-02-19T14:15:00Z,2017-02-19T15:15:00+0100,6788.4,7017.17,240.9,29.4
2017-02-19T14:30:00Z,2017-02-19T15:30:00+0100,6828,7011.35,209.66,31.39
2017-02-19T14:45:00Z,2017-02-19T15:45:00+0100,6812.8,7026.36,178.93,44.11
2017-02-19T15:00:00Z,2017-02-19T16:00:00+0100,6808.8,7190.87,150.18,58.68
2017-02-19T15:15:00Z,2017-02-19T16:15:00+0100,6843.2,7215.64,121.4,81.92
2017-02-19T15:30:00Z,2017-02-19T16:30:00+0100,6933.6,7253.2,93.22,113.7
2017-02-19T15:45:00Z,2017-02-19T16:45:00+0100,7007.6,7331.3,66.01,135.06
2017-02-19T16:00:00Z,2017-02-19T17:00:00+0100,7174.8,7541.7,51.34,155.44
2017-02-19T16:15:00Z,2017-02-19T17:15:00+0100,7343.2,7619.54,37.74,169.29
2017-02-19T16:30:00Z,2017-02-19T17:30:00+0100,7604.8,7659.01,24.49,197.89
2017-02-19T16:45:00Z,2017-02-19T17:45:00+0100,7868,7720.24,11.05,246.71
2017-02-19T17:00:00Z,2017-02-19T18:00:00+0100,7915.2,7918.33,10.21,289.01
2017-02-19T17:15:00Z,2017-02-19T18:15:00+0100,8009.6,7951.51,9.37,327.3
2017-02-19T17:30:00Z,2017-02-19T18:30:00+0100,7982.4,7979.31,8.53,354.28
2017-02-19T17:45:00Z,2017-02-19T18:45:00+0100,7946,7989.64,7.55,369.54
2017-02-19T18:00:00Z,2017-02-19T19:00:00+0100,7817.2,7879.75,0.1,396.03
2017-02-19T18:15:00Z,2017-02-19T19:15:00+0100,7758,7881.1,0,406.27
2017-02-19T18:30:00Z,2017-02-19T19:30:00+0100,7644,7882.51,0,415.04
2017-02-19T18:45:00Z,2017-02-19T19:45:00+0100,7582,7853.41,0,419.06
2017-02-19T19:00:00Z,2017-02-19T20:00:00+0100,7531.2,7589.88,0,425.73
2017-02-19T19:15:00Z,2017-02-19T20:15:00+0100,7390.8,7529.43,0,426.54
2017-02-19T19:30:00Z,2017-02-19T20:30:00+0100,7312.8,7515.31,0,410.15
2017-02-19T19:45:00Z,2017-02-19T20:45:00+0100,7247.2,7443.02,0,365.33
2017-02-19T20:00:00Z,2017-02-19T21:00:00+0100,7228.8,7196.08,0,332.97
2017-02-19T20:15:00Z,2017-02-19T21:15:00+0100,7051.6,7125.59,0,312.97
2017-02-19T20:30:00Z,2017-02-19T21:30:00+0100,6942.4,7103.15,0,281.61
2017-02-19T20:45:00Z,2017-02-19T21:45:00+0100,6910.4,7094.03,0,278.3
2017-02-19T21:00:00Z,2017-02-19T22:00:00+0100,7230,7248.71,0,283.79
2017-02-19T21:15:00Z,2017-02-19T22:15:00+0100,7237.2,7265.75,0,278.83
2017-02-19T21:30:00Z,2017-02-19T22:30:00+0100,7128.8,7232.78,0,261.19
2017-02-19T21:45:00Z,2017-02-19T22:45:00+0100,7040,7173.47,0,261.59
2017-02-19T22:00:00Z,2017-02-19T23:00:00+0100,6935.2,6953.92,0,264.48
2017-02-19T22:15:00Z,2017-02-19T23:15:00+0100,6776.8,6857.51,0,242.92
2017-02-19T22:30:00Z,2017-02-19T23:30:00+0100,6674,6813.02,0,251.26
2017-02-19T22:45:00Z,2017-02-19T23:45:00+0100,6622.8,6784,0,261.32
2017-02-19T23:00:00Z,2017-02-20T00:00:00+0100,6682,6773.03,0,263.99
2017-02-19T23:15:00Z,2017-02-20T00:15:00+0100,6575.6,6641.31,0,259.16
2017-02-19T23:30:00Z,2017-02-20T00:30:00+0100,6461.6,6600.1,0,260.98
2017-02-19T23:45:00Z,2017-02-20T00:45:00+0100,6401.6,6544.26,0,254.7
2017-02-20T00:00:00Z,2017-02-20T01:00:00+0100,6452.4,6458.59,0,260.91
2017-02-20T00:15:00Z,2017-02-20T01:15:00+0100,6345.2,6403.46,0,279.03
2017-02-20T00:30:00Z,2017-02-20T01:30:00+0100,6273.6,6376.91,0,302.76
2017-02-20T00:45:00Z,2017-02-20T01:45:00+0100,6234.8,6344.49,0,304.4
2017-02-20T01:00:00Z,2017-02-20T02:00:00+0100,6270,6299.61,0,323.24
2017-02-20T01:15:00Z,2017-02-20T02:15:00+0100,6204.8,6272.92,0,330.93
2017-02-20T01:30:00Z,2017-02-20T02:30:00+0100,6161.6,6256.4,0,349.08
2017-02-20T01:45:00Z,2017-02-20T02:45:00+0100,6156,6251.56,0,346.66
2017-02-20T02:00:00Z,2017-02-20T03:00:00+0100,6106.8,6126.85,0,330.49
2017-02-20T02:15:00Z,2017-02-20T03:15:00+0100,6046.8,6161.61,0,321.74
2017-02-20T02:30:00Z,2017-02-20T03:30:00+0100,6087.6,6183.62,0,325.53
2017-02-20T02:45:00Z,2017-02-20T03:45:00+0100,6120.4,6212.84,0,306.41
2017-02-20T03:00:00Z,2017-02-20T04:00:00+0100,6186.4,6337.45,0,310.04
2017-02-20T03:15:00Z,2017-02-20T04:15:00+0100,6254,6370.51,0,327.97
2017-02-20T03:30:00Z,2017-02-20T04:30:00+0100,6342.4,6377.61,0,353.34
2017-02-20T03:45:00Z,2017-02-20T04:45:00+0100,6461.2,6504.33,0,346.31
2017-02-20T04:00:00Z,2017-02-20T05:00:00+0100,6756,6943.27,0,325.37
2017-02-20T04:15:00Z,2017-02-20T05:15:00+0100,6895.2,7056.35,0,332.13
2017-02-20T04:30:00Z,2017-02-20T05:30:00+0100,7072.8,7214.6,0,350.2
2017-02-20T04:45:00Z,2017-02-20T05:45:00+0100,7328.8,7412.54,0,332.19
2017-02-20T05:00:00Z,2017-02-20T06:00:00+0100,7647.2,7998.24,0,315.73
2017-02-20T05:15:00Z,2017-02-20T06:15:00+0100,8020.8,8260.79,0,315.29
2017-02-20T05:30:00Z,2017-02-20T06:30:00+0100,8326.4,8421,0,331.11
2017-02-20T05:45:00Z,2017-02-20T06:45:00+0100,8513.2,8547.12,0.1,318.8
2017-02-20T06:00:00Z,2017-02-20T07:00:00+0100,8913.2,9081.39,11.43,336.4
2017-02-20T06:15:00Z,2017-02-20T07:15:00+0100,9058,9223.61,15.75,341.01
2017-02-20T06:30:00Z,2017-02-20T07:30:00+0100,9178,9304.49,20.3,317.17
2017-02-20T06:45:00Z,2017-02-20T07:45:00+0100,9298.8,9362,25.29,282.31
2017-02-20T07:00:00Z,2017-02-20T08:00:00+0100,9412,9444.25,40.4,247.37
2017-02-20T07:15:00Z,2017-02-20T08:15:00+0100,9528,9456.78,56.15,244.65
2017-02-20T07:30:00Z,2017-02-20T08:30:00+0100,9583.6,9525.07,72.4,240.08
2017-02-20T07:45:00Z,2017-02-20T08:45:00+0100,9645.6,9538.87,88.78,229.38
2017-02-20T08:00:00Z,2017-02-20T09:00:00+0100,9632,9612.63,110.52,217.77
2017-02-20T08:15:00Z,2017-02-20T09:15:00+0100,9628,9594.5,132.27,229.85
2017-02-20T08:30:00Z,2017-02-20T09:30:00+0100,9664,9627.1,154.29,232.19
2017-02-20T08:45:00Z,2017-02-20T09:45:00+0100,9666.4,9615.52,176.35,247.95
2017-02-20T09:00:00Z,2017-02-20T10:00:00+0100,9659.6,9658.77,198.79,255.85
2017-02-20T09:15:00Z,2017-02-20T10:15:00+0100,9724,9652.01,221.5,247.05
2017-02-20T09:30:00Z,2017-02-20T10:30:00+0100,9738.8,9672.63,244.41,253.64
2017-02-20T09:45:00Z,2017-02-20T10:45:00+0100,9686.4,9691.88,266.79,246.31
2017-02-20T10:00:00Z,2017-02-20T11:00:00+0100,9667.2,9616.98,282.67,248.7
2017-02-20T10:15:00Z,2017-02-20T11:15:00+0100,9712,9646.1,297.96,254.22
2017-02-20T10:30:00Z,2017-02-20T11:30:00+0100,9616,9628.36,312.93,258.57
2017-02-20T10:45:00Z,2017-02-20T11:45:00+0100,9538,9595.69,327.43,276.33
2017-02-20T11:00:00Z,2017-02-20T12:00:00+0100,9474,9445.23,335.59,296.02
2017-02-20T11:15:00Z,2017-02-20T12:15:00+0100,9364.8,9368.86,343.16,320.95
2017-02-20T11:30:00Z,2017-02-20T12:30:00+0100,9259.6,9342.86,350.43,334.56
2017-02-20T11:45:00Z,2017-02-20T12:45:00+0100,9150,9324.04,357.91,323
2017-02-20T12:00:00Z,2017-02-20T13:00:00+0100,9220.4,9289.06,351.75,300.02
2017-02-20T12:15:00Z,2017-02-20T13:15:00+0100,9237.6,9284.69,344.98,250.81
2017-02-20T12:30:00Z,2017-02-20T13:30:00+0100,9152.4,9246.08,338.23,258.92
2017-02-20T12:45:00Z,2017-02-20T13:45:00+0100,9142,9229.55,331.25,308.08
2017-02-20T13:00:00Z,2017-02-20T14:00:00+0100,9150,9227.64,313.42,383.26
2017-02-20T13:15:00Z,2017-02-20T14:15:00+0100,9090.8,9218.37,294.99,439.45
2017-02-20T13:30:00Z,2017-02-20T14:30:00+0100,9077.6,9196.52,275.92,482.3
2017-02-20T13:45:00Z,2017-02-20T14:45:00+0100,9074.4,9186.13,257.09,555.82
2017-02-20T14:00:00Z,2017-02-20T15:00:00+0100,9090.8,9175.62,232.63,618.07
2017-02-20T14:15:00Z,2017-02-20T15:15:00+0100,9066,9192.84,207.16,691.71
2017-02-20T14:30:00Z,2017-02-20T15:30:00+0100,8994,9180.46,181.43,706.09
2017-02-20T14:45:00Z,2017-02-20T15:45:00+0100,9018.4,9195.83,156.22,649.25
2017-02-20T15:00:00Z,2017-02-20T16:00:00+0100,8964.8,9338.04,131.41,653.47
2017-02-20T15:15:00Z,2017-02-20T16:15:00+0100,8969.2,9360.54,107.14,701.57
2017-02-20T15:30:00Z,2017-02-20T16:30:00+0100,8956.8,9370.95,83.42,735.52
2017-02-20T15:45:00Z,2017-02-20T16:45:00+0100,8987.2,9426.78,59.98,751.11
2017-02-20T16:00:00Z,2017-02-20T17:00:00+0100,8988.8,9564.14,46.85,712.93
2017-02-20T16:15:00Z,2017-02-20T17:15:00+0100,9113.6,9672.58,34.44,682.47
2017-02-20T16:30:00Z,2017-02-20T17:30:00+0100,9370,9726.54,22.29,668.77
2017-02-20T16:45:00Z,2017-02-20T17:45:00+0100,9560.4,9777.93,10.34,617.39
2017-02-20T17:00:00Z,2017-02-20T18:00:00+0100,9652.4,9812.9,9.71,572.9
2017-02-20T17:15:00Z,2017-02-20T18:15:00+0100,9615.2,9827.02,8.99,543.31
2017-02-20T17:30:00Z,2017-02-20T18:30:00+0100,9595.6,9814.7,8.27,549.63
2017-02-20T17:45:00Z,2017-02-20T18:45:00+0100,9536.4,9784.14,7.55,572.9
2017-02-20T18:00:00Z,2017-02-20T19:00:00+0100,9294.4,9468.08,0.1,666.33
2017-02-20T18:15:00Z,2017-02-20T19:15:00+0100,9164.8,9400.39,0,772.97
2017-02-20T18:30:00Z,2017-02-20T19:30:00+0100,9042.4,9355.11,0,921.91
2017-02-20T18:45:00Z,2017-02-20T19:45:00+0100,8818.4,9286.95,0,992.13
2017-02-20T19:00:00Z,2017-02-20T20:00:00+0100,8718,8897.22,0,1033.35
2017-02-20T19:15:00Z,2017-02-20T20:15:00+0100,8622.4,8805.83,0,1086.58
2017-02-20T19:30:00Z,2017-02-20T20:30:00+0100,8556.4,8737.56,0,1133.82
2017-02-20T19:45:00Z,2017-02-20T20:45:00+0100,8427.2,8646.5,0,1101.45
2017-02-20T20:00:00Z,2017-02-20T21:00:00+0100,8225.6,8266.57,0,1041.91
2017-02-20T20:15:00Z,2017-02-20T21:15:00+0100,8012.4,8132.7,0,984.41
2017-02-20T20:30:00Z,2017-02-20T21:30:00+0100,7819.6,8034.27,0,982.08
2017-02-20T20:45:00Z,2017-02-20T21:45:00+0100,7736.4,7963.09,0,1014.87
2017-02-20T21:00:00Z,2017-02-20T22:00:00+0100,7878.8,8056.82,0,1088.53
2017-02-20T21:15:00Z,2017-02-20T22:15:00+0100,7804,7989.81,0,1130.74
2017-02-20T21:30:00Z,2017-02-20T22:30:00+0100,7657.2,7899.82,0,1135.42
2017-02-20T21:45:00Z,2017-02-20T22:45:00+0100,7520.8,7824.86,0,1118.72
2017-02-20T22:00:00Z,2017-02-20T23:00:00+0100,7400.4,7553.21,0,1159.68
2017-02-20T22:15:00Z,2017-02-20T23:15:00+0100,7230,7410.37,0,1214.81
2017-02-20T22:30:00Z,2017-02-20T23:30:00+0100,7150,7329.63,0,1243.31
2017-02-20T22:45:00Z,2017-02-20T23:45:00+0100,7066.4,7298.06,0,1340.22
2017-02-20T23:00:00Z,2017-02-21T00:00:00+0100,7078.8,7344.48,0,1397.07
2017-02-20T23:15:00Z,2017-02-21T00:15:00+0100,6952,7229.11,0,1349.96
2017-02-20T23:30:00Z,2017-02-21T00:30:00+0100,6840.4,7180.46,0,1261.28
2017-02-20T23:45:00Z,2017-02-21T00:45:00+0100,6701.6,7122.2,0,1150.85
2017-02-21T00:00:00Z,2017-02-21T01:00:00+0100,6699.6,6980.53,0,1133.38
2017-02-21T00:15:00Z,2017-02-21T01:15:00+0100,6620.8,6920.47,0,1160.2
2017-02-21T00:30:00Z,2017-02-21T01:30:00+0100,6536.4,6900.84,0,1156.11
2017-02-21T00:45:00Z,2017-02-21T01:45:00+0100,6527.6,6858.91,0,1141.01
2017-02-21T01:00:00Z,2017-02-21T02:00:00+0100,6575.2,6842.79,0,1122.59
2017-02-21T01:15:00Z,2017-02-21T02:15:00+0100,6468.8,6803.9,0,1099.81
2017-02-21T01:30:00Z,2017-02-21T02:30:00+0100,6417.2,6772.95,0,1076.05
2017-02-21T01:45:00Z,2017-02-21T02:45:00+0100,6381.6,6739.94,0,1108.69
2017-02-21T02:00:00Z,2017-02-21T03:00:00+0100,6389.6,6700.06,0,1181.29
2017-02-21T02:15:00Z,2017-02-21T03:15:00+0100,6389.2,6669.93,0,1239.52
2017-02-21T02:30:00Z,2017-02-21T03:30:00+0100,6335.2,6655.39,0,1344.6
2017-02-21T02:45:00Z,2017-02-21T03:45:00+0100,6316.8,6669.86,0,1462.03
2017-02-21T03:00:00Z,2017-02-21T04:00:00+0100,6376.4,6793.41,0,1522.13
2017-02-21T03:15:00Z,2017-02-21T04:15:00+0100,6426.8,6819.24,0,1537.4
2017-02-21T03:30:00Z,2017-02-21T04:30:00+0100,6472.8,6864.63,0,1554.69
2017-02-21T03:45:00Z,2017-02-21T04:45:00+0100,6581.6,6933.05,0,1596.83
